time,heartrate
06:55:05,52
06:55:15,51
06:55:25,52
06:55:35,53
06:55:50,53
06:55:60,54
06:56:05,53
06:56:10,52
06:56:15,51
06:56:30,51
06:56:45,51
06:56:55,54
06:57:05,53
06:57:15,53
06:57:20,53
06:57:35,53
06:57:40,54
06:57:45,53
06:57:55,52
06:57:60,52
06:58:05,53
06:58:20,53
06:58:35,53
06:58:45,54
06:58:50,54
06:58:55,53
06:59:10,54
06:59:20,54
06:59:30,54
06:59:35,53
06:59:40,52
06:59:50,53
06:59:55,54
06:59:60,53
07:00:15,53
07:00:30,53
07:00:45,53
07:00:50,54
07:00:60,53
07:01:10,53
07:01:15,53
07:01:25,54
07:01:35,53
07:01:50,53
07:02:05,53
07:02:20,53
07:02:30,54
07:02:45,54
07:02:60,54
07:03:10,53
07:03:25,53
07:03:30,52
07:03:40,53
07:03:50,53
07:03:55,53
07:04:10,53
07:04:20,54
07:04:30,53
07:04:45,53
07:05:00,53
07:05:05,54
07:05:15,56
07:05:20,55
07:05:30,54
07:05:35,53
07:05:50,53
07:06:05,54
07:06:10,54
07:06:25,54
07:06:35,55
07:06:40,54
07:06:50,56
07:07:00,55
07:07:05,54
07:07:15,54
07:07:20,53
07:07:35,52
07:07:40,53
07:07:55,53
07:08:10,53
07:08:25,53
07:08:30,54
07:08:35,53
07:08:50,53
07:08:55,54
07:09:10,54
07:09:15,53
07:09:30,53
07:09:35,54
07:09:50,54
07:09:55,55
07:09:60,55
07:10:05,54
07:10:10,53
07:10:25,53
07:10:30,53
07:10:45,53
07:10:60,54
07:11:10,53
07:11:15,53
07:11:25,52
07:11:30,54
07:11:45,53
07:11:50,54
07:12:05,54
07:12:10,55
07:12:15,54
07:12:25,53
07:12:40,53
07:12:55,53
07:13:00,54
07:13:10,55
07:13:25,55
07:13:40,54
07:13:45,53
07:13:50,54
07:13:55,55
07:14:00,54
07:14:15,54
07:14:20,55
07:14:25,56
07:14:30,55
07:14:45,55
07:15:00,54
07:15:05,53
07:15:10,54
07:15:20,55
07:15:30,54
07:15:45,55
07:15:55,54
07:16:10,54
07:16:20,55
07:16:25,56
07:16:30,55
07:16:40,54
07:16:50,55
07:16:55,54
07:17:05,55
07:17:15,54
07:17:30,54
07:17:45,54
07:17:60,54
07:18:15,54
07:18:25,55
07:18:40,55
07:18:55,55
07:18:60,55
07:19:05,54
07:19:10,55
07:19:20,54
07:19:25,54
07:19:40,55
07:19:45,55
07:19:50,54
07:20:05,54
07:20:20,55
07:20:30,54
07:20:35,55
07:20:40,54
07:20:55,54
07:20:60,56
07:21:10,54
07:21:20,55
07:21:25,54
07:21:35,55
07:21:45,54
07:21:55,55
07:21:60,54
07:22:05,55
07:22:20,55
07:22:25,54
07:22:40,54
07:22:45,55
07:22:55,55
07:22:60,54
07:23:05,55
07:23:10,54
07:23:20,55
07:23:30,54
07:23:40,55
07:23:45,56
07:23:60,56
07:24:05,54
07:24:20,54
07:24:30,56
07:24:35,55
07:24:40,54
07:24:50,55
07:24:55,54
07:25:10,54
07:25:25,55
07:25:30,56
07:25:35,57
07:25:50,57
07:25:55,55
07:25:60,57
07:26:05,56
07:26:10,55
07:26:15,54
07:26:25,55
07:26:40,55
07:26:55,55
07:26:60,54
07:27:10,53
07:27:20,54
07:27:30,55
07:27:35,54
07:27:40,53
07:27:45,54
07:27:50,53
07:28:05,53
07:28:15,53
07:28:20,54
07:28:35,54
07:28:50,54
07:28:55,55
07:29:10,55
07:29:15,54
07:29:20,55
07:29:35,55
07:29:40,63
07:29:45,80
07:29:50,77
07:29:55,73
07:30:00,68
07:30:05,62
07:30:10,59
07:30:15,57
07:30:20,60
07:30:25,61
07:30:30,57
07:30:45,57
07:30:50,55
07:30:55,54
07:31:10,54
07:31:15,53
07:31:20,53
07:31:35,53
07:31:40,70
07:31:45,71
07:31:50,70
07:31:55,64
07:32:00,62
07:32:05,60
07:32:10,56
07:32:20,55
07:32:25,55
07:32:30,54
07:32:35,53
07:32:40,53
07:32:45,53
07:32:60,53
07:33:10,54
07:33:15,55
07:33:25,57
07:33:35,55
07:33:45,54
07:33:50,53
07:33:55,52
07:34:05,51
07:34:20,51
07:34:35,53
07:34:50,53
07:34:60,55
07:35:05,56
07:35:10,58
07:35:20,59
07:35:30,57
07:35:35,56
07:35:50,56
07:35:50,56
07:35:60,57
07:36:15,57
07:36:25,59
07:36:30,60
07:36:35,58
07:36:40,58
07:36:55,58
07:37:05,65
07:37:10,64
07:37:15,59
07:37:20,57
07:37:25,56
07:37:35,55
07:37:40,54
07:37:45,53
07:37:50,51
07:37:55,50
07:37:60,49
07:38:05,48
07:38:10,49
07:38:15,51
07:38:20,52
07:38:25,54
07:38:35,53
07:38:40,54
07:38:45,53
07:39:00,53
07:39:10,52
07:39:15,51
07:39:25,52
07:39:40,52
07:39:50,56
07:39:55,55
07:40:00,54
07:40:05,53
07:40:15,52
07:40:20,51
07:40:35,51
07:40:50,53
07:41:00,52
07:41:10,55
07:41:20,54
07:41:25,52
07:41:35,51
07:41:40,50
07:41:45,49
07:42:00,49
07:42:15,49
07:42:30,48
07:42:40,47
07:42:55,47
07:42:60,49
07:43:05,49
07:43:10,50
07:43:20,51
07:43:25,61
07:43:30,60
07:43:35,58
07:43:40,56
07:43:45,55
07:43:50,54
07:43:55,53
07:43:60,52
07:44:10,53
07:44:20,54
07:44:25,60
07:44:30,59
07:44:35,58
07:44:40,57
07:44:45,56
07:44:50,55
07:44:55,54
07:44:60,53
07:45:05,54
07:45:10,54
07:45:25,62
07:45:30,73
07:45:35,77
07:45:40,69
07:45:45,66
07:45:50,64
07:45:55,61
07:45:60,59
07:46:05,57
07:46:10,55
07:46:15,54
07:46:25,53
07:46:40,53
07:46:55,51
07:46:60,53
07:47:05,54
07:47:15,53
07:47:20,52
07:47:30,54
07:47:35,53
07:47:40,52
07:47:45,51
07:47:60,51
07:48:00,51
07:48:05,50
07:48:10,51
07:48:15,53
07:48:20,57
07:48:25,56
07:48:30,55
07:48:35,53
07:48:40,52
07:48:45,51
07:48:55,52
07:49:05,51
07:49:10,50
07:49:25,50
07:49:35,53
07:49:50,53
07:50:00,52
07:50:10,51
07:50:15,50
07:50:20,52
07:50:25,53
07:50:40,53
07:50:50,53
07:50:55,52
07:51:05,51
07:51:20,51
07:51:25,51
07:51:30,53
07:51:35,54
07:51:45,53
07:51:50,54
07:51:60,53
07:52:15,53
07:52:25,52
07:52:40,52
07:52:45,52
07:52:50,53
07:52:60,52
07:53:05,53
07:53:15,54
07:53:20,55
07:53:25,56
07:53:40,56
07:53:45,76
07:53:50,68
07:53:55,60
07:53:60,57
07:54:05,56
07:54:15,55
07:54:20,55
07:54:25,56
07:54:40,56
07:54:55,59
07:54:60,61
07:55:10,60
07:55:15,58
07:55:20,57
07:55:25,56
07:55:40,56
07:55:45,55
07:55:60,55
07:56:10,56
07:56:15,58
07:56:20,57
07:56:25,56
07:56:40,56
07:56:50,55
07:56:55,56
07:56:60,55
07:57:05,56
07:57:10,55
07:57:20,54
07:57:35,54
07:57:50,55
07:57:55,55
07:57:60,56
07:58:05,54
07:58:10,55
07:58:15,54
07:58:30,55
07:58:35,56
07:58:40,57
07:58:45,56
07:58:50,54
07:58:55,53
07:58:60,54
07:59:05,55
07:59:10,56
07:59:15,57
07:59:20,56
07:59:30,57
07:59:35,56
07:59:45,55
07:59:50,54
07:59:60,53
08:00:10,55
08:00:20,54
08:00:35,54
08:00:40,55
08:00:55,55
08:00:60,54
08:01:05,55
08:01:10,54
08:01:15,55
08:01:20,57
08:01:30,56
08:01:35,55
08:01:50,55
08:01:55,57
08:01:60,56
08:02:05,55
08:02:20,55
08:02:35,55
08:02:45,56
08:02:50,58
08:02:55,57
08:02:60,56
08:03:15,56
08:03:20,61
08:03:25,57
08:03:35,55
08:03:45,54
08:03:50,55
08:03:60,56
08:04:10,57
08:04:15,57
08:04:20,56
08:04:35,56
08:04:45,57
08:04:50,59
08:04:55,57
08:04:60,55
08:05:05,56
08:05:20,56
08:05:25,58
08:05:30,60
08:05:40,59
08:05:45,56
08:05:50,55
08:05:55,54
08:05:60,55
08:06:10,56
08:06:20,59
08:06:25,58
08:06:30,57
08:06:45,57
08:06:50,59
08:07:05,59
08:07:10,78
08:07:20,80
08:07:25,76
08:07:30,69
08:07:35,66
08:07:40,63
08:07:45,61
08:07:50,59
08:07:55,58
08:07:60,57
08:08:15,58
08:08:30,67
08:08:35,65
08:08:40,61
08:08:45,60
08:08:50,59
08:08:55,56
08:08:60,57
08:09:05,56
08:09:10,57
08:09:15,56
08:09:20,57
08:09:25,56
08:09:35,57
08:09:40,58
08:09:55,58
08:09:60,55
08:10:05,54
08:10:20,54
08:10:35,54
08:10:40,53
08:10:45,55
08:10:55,56
08:10:60,57
08:11:05,56
08:11:10,57
08:11:25,57
08:11:30,56
08:11:35,56
08:11:45,57
08:11:50,57
08:11:55,55
08:11:60,54
08:12:05,54
08:12:20,54
08:12:25,54
08:12:30,55
08:12:45,55
08:12:55,54
08:12:60,55
08:13:05,54
08:13:15,53
08:13:20,55
08:13:25,56
08:13:40,55
08:13:45,54
08:13:50,53
08:13:60,53
08:14:05,52
08:14:15,51
08:14:25,53
08:14:30,52
08:14:45,52
08:14:60,53
08:15:05,54
08:15:10,55
08:15:15,54
08:15:20,54
08:15:30,54
08:15:35,53
08:15:50,53
08:15:55,52
08:16:10,52
08:16:20,59
08:16:25,56
08:16:30,55
08:16:40,55
08:16:45,53
08:16:50,52
08:16:55,51
08:17:10,51
08:17:20,52
08:17:35,52
08:17:45,51
08:17:55,50
08:17:60,49
08:18:05,51
08:18:10,52
08:18:15,53
08:18:20,55
08:18:35,55
08:18:45,56
08:18:50,59
08:18:55,57
08:18:60,55
08:19:10,55
08:19:25,55
08:19:30,73
08:19:35,78
08:19:40,72
08:19:45,65
08:19:50,61
08:19:55,58
08:19:60,56
08:20:05,55
08:20:20,55
08:20:35,55
08:20:50,54
08:20:55,54
08:21:10,54
08:21:20,55
08:21:35,55
08:21:40,62
08:21:45,66
08:21:50,65
08:21:60,66
08:22:05,63
08:22:10,61
08:22:15,61
08:22:20,61
08:22:35,61
08:22:40,61
08:22:55,61
08:23:10,61
08:23:25,72
08:23:30,75
08:23:35,74
08:23:40,72
08:23:45,72
08:23:50,71
08:23:55,72
08:23:60,70
08:24:05,67
08:24:10,65
08:24:15,67
08:24:20,66
08:24:25,65
08:24:35,66
08:24:45,65
08:24:50,64
08:24:60,63
08:25:15,63
08:25:30,63
08:25:40,63
08:25:45,64
08:25:50,65
08:25:55,66
08:25:60,67
08:26:15,67
08:26:30,70
08:26:35,70
08:26:40,72
08:26:45,73
08:26:60,73
08:27:15,72
08:27:30,71
08:27:35,70
08:27:40,69
08:27:45,68
08:27:50,68
08:28:05,68
08:28:10,69
08:28:15,69
08:28:30,69
08:28:40,69
08:28:55,69
08:29:55,63
08:30:05,60
08:30:10,58
08:30:15,59
08:30:20,59
08:30:35,59
08:30:40,58
08:30:55,58
08:30:60,58
08:31:05,57
08:31:10,57
08:31:25,57
08:31:40,57
08:31:45,56
08:31:50,56
08:31:60,57
08:32:05,60
08:32:10,60
08:32:15,64
08:32:30,64
08:32:35,63
08:32:40,63
08:32:45,62
08:32:50,61
08:33:05,61
08:33:10,61
08:33:15,63
08:33:30,59
08:33:40,60
08:33:50,61
08:33:55,61
08:34:05,60
08:34:15,61
08:34:20,60
08:34:25,60
08:34:40,64
08:34:45,67
08:34:50,66
08:34:55,65
08:35:10,65
08:35:15,61
08:35:30,61
08:35:45,61
08:35:55,61
08:36:05,61
08:36:20,61
08:37:10,63
08:37:25,63
08:37:40,65
08:37:45,67
08:37:50,71
08:37:55,73
08:37:60,79
08:38:05,81
08:38:10,83
08:38:20,84
08:38:25,85
08:38:40,86
08:38:55,86
08:38:60,86
08:39:10,85
08:39:25,85
08:39:30,83
08:39:45,83
08:39:60,83
08:40:15,84
08:40:20,86
08:40:25,87
08:40:30,89
08:40:35,90
08:40:40,90
08:40:50,93
08:40:55,94
08:41:10,94
08:41:15,91
08:41:20,90
08:41:25,89
08:41:40,89
08:41:45,91
08:41:60,72
08:42:05,67
08:42:10,65
08:42:25,64
08:42:35,63
08:42:45,61
08:42:50,61
08:42:55,60
08:43:10,60
08:43:15,58
08:43:25,59
08:43:30,59
08:43:45,59
08:43:50,59
08:43:55,60
08:44:05,61
08:44:10,62
08:44:20,63
08:44:25,62
08:44:30,61
08:44:45,61
08:45:00,62
08:45:05,60
08:45:20,60
08:45:30,60
08:45:35,58
08:45:50,58
08:46:00,56
08:46:05,57
08:46:10,55
08:46:15,56
08:46:25,55
08:46:30,54
08:46:45,54
08:47:00,54
08:47:05,63
08:47:10,66
08:47:20,65
08:47:35,64
08:47:50,64
08:47:55,63
08:47:60,62
08:48:10,61
08:48:15,59
08:48:20,60
08:48:35,60
08:48:45,60
08:48:60,60
08:49:05,60
08:49:20,60
08:49:25,59
08:49:30,60
08:49:45,60
08:49:55,59
08:50:10,59
08:50:20,59
08:50:35,59
08:50:50,59
08:50:55,59
08:51:10,59
08:51:15,58
08:51:20,58
08:51:30,59
08:51:35,59
08:51:50,59
08:51:55,60
08:52:05,61
08:52:10,63
08:52:15,64
08:52:30,64
08:52:45,64
08:52:50,65
08:52:55,65
08:53:10,65
08:53:15,67
08:53:25,68
08:53:40,68
08:53:45,66
08:54:00,66
08:54:15,64
08:54:20,65
08:54:25,67
08:54:30,64
08:54:35,63
08:54:40,62
08:54:55,62
08:55:10,63
08:55:20,64
08:55:30,65
08:55:40,67
08:55:45,67
08:55:50,67
08:55:60,68
08:56:05,70
08:56:15,71
08:56:20,72
08:56:30,71
08:56:35,70
08:56:40,69
08:56:45,69
08:56:60,70
08:57:05,70
08:57:15,72
08:57:20,75
08:57:25,76
08:57:30,77
08:57:35,77
08:57:50,77
08:58:05,77
08:58:10,78
08:58:25,78
08:58:30,80
08:58:45,80
08:58:45,82
08:58:50,84
08:58:55,85
08:58:60,90
08:59:05,92
08:59:10,94
08:59:15,95
08:59:30,95
08:59:35,98
08:59:40,99
08:59:45,102
08:59:50,103
08:59:55,105
08:59:60,107
09:00:05,108
09:00:10,109
09:00:20,111
09:00:25,114
09:00:40,114
09:00:45,116
09:00:60,116
09:01:10,118
09:01:25,118
09:01:35,120
09:01:45,119
09:01:50,117
09:01:55,116
09:02:10,112
09:02:15,113
09:02:30,113
09:02:40,111
09:02:50,111
09:03:00,111
09:03:15,111
09:03:20,114
09:03:35,114
09:03:45,113
09:04:00,113
09:04:05,112
09:04:20,112
09:04:25,62
09:04:30,59
09:04:35,59
09:04:45,58
09:04:55,59
09:05:05,57
09:05:10,55
09:05:25,56
09:05:30,57
09:05:35,56
09:05:40,55
09:05:50,56
09:06:05,56
09:06:10,57
09:06:15,59
09:06:25,58
09:06:40,58
09:06:45,57
09:06:60,57
09:07:15,58
09:07:25,59
09:07:30,59
09:07:45,59
09:08:45,65
09:08:50,64
09:08:55,61
09:08:60,62
09:09:15,62
09:09:30,63
09:09:40,62
09:09:55,62
09:10:10,62
09:10:20,61
09:10:35,61
09:10:40,61
09:10:55,61
09:11:05,63
09:11:10,63
09:11:15,62
09:11:30,62
09:12:55,69
09:12:60,68
09:13:10,67
09:13:15,65
09:13:20,63
09:13:25,62
09:13:40,62
09:13:55,62
09:16:25,63
09:16:40,62
09:16:45,61
09:16:55,62
09:17:05,61
09:17:15,60
09:17:20,57
09:17:35,57
09:20:30,67
09:20:35,65
09:20:50,65
09:21:05,65
09:21:15,64
09:21:20,63
09:21:35,63
09:21:40,64
09:21:55,64
09:24:50,63
09:25:05,63
09:25:20,62
09:25:30,63
09:25:35,61
09:25:50,61
09:25:60,61
09:26:05,60
09:26:10,59
09:26:15,60
09:26:25,61
09:26:30,62
09:26:45,62
09:28:15,64
09:28:20,65
09:28:35,65
09:28:50,65
09:29:05,65
09:29:10,67
09:29:25,67
09:29:30,68
09:29:40,66
09:29:45,66
09:29:60,66
09:30:15,65
09:30:20,64
09:30:25,64
09:30:40,64
09:30:55,67
09:30:60,67
09:31:15,67
09:31:20,67
09:31:35,67
09:31:40,67
09:31:50,66
09:31:60,64
09:32:15,64
09:32:20,64
09:32:35,64
09:32:45,64
09:32:60,64
09:33:05,65
09:33:10,67
09:33:15,68
09:33:30,68
09:33:35,68
09:33:40,68
09:33:50,67
09:33:55,66
09:33:60,64
09:34:10,63
09:34:25,63
09:34:30,63
09:34:45,63
09:34:50,63
09:34:60,63
09:35:10,64
09:35:15,66
09:35:20,70
09:35:25,70
09:35:40,70
09:35:50,68
09:35:55,66
09:35:60,67
09:36:05,67
09:36:10,67
09:36:25,67
09:36:30,68
09:36:40,68
09:36:45,66
09:36:50,65
09:37:05,65
09:37:15,64
09:37:30,64
09:37:45,64
09:37:55,63
09:38:05,64
09:38:10,64
09:38:15,64
09:38:30,64
09:38:45,64
09:38:50,65
09:38:55,74
09:38:60,73
09:39:05,72
09:39:20,72
09:39:25,74
09:39:30,76
09:39:40,75
09:39:45,74
09:39:55,73
09:39:60,72
09:40:10,72
09:40:15,73
09:40:30,73
09:40:40,72
09:40:45,71
09:40:60,71
09:41:05,70
09:41:20,70
09:41:35,70
09:41:50,70
09:41:55,68
09:42:10,68
09:42:25,69
09:42:35,68
09:42:45,69
09:42:55,69
09:43:10,69
09:43:15,72
09:43:20,72
09:43:35,72
09:43:40,70
09:43:45,70
09:43:50,70
09:44:05,71
09:44:20,71
09:44:30,72
09:44:35,74
09:44:40,75
09:44:45,76
09:44:50,76
09:45:05,76
09:45:20,76
09:45:30,78
09:45:35,79
09:45:40,78
09:45:45,76
09:45:50,73
09:45:55,73
09:45:60,73
09:46:15,73
09:46:20,71
09:46:25,70
09:46:30,69
09:46:35,66
09:46:50,66
09:47:15,68
09:47:20,71
09:47:25,72
09:47:30,76
09:47:45,72
09:48:00,72
09:48:05,72
09:48:15,73
09:48:30,73
09:50:30,64
09:50:40,63
09:50:55,63
09:50:60,62
09:51:05,62
09:51:10,62
09:51:15,63
09:51:20,64
09:51:35,64
09:51:50,64
09:51:55,64
09:52:05,63
09:52:10,67
09:52:15,66
09:52:30,66
09:52:45,67
09:52:60,69
09:53:15,68
09:53:30,69
09:53:35,66
09:53:40,67
09:53:50,66
09:53:55,68
09:54:05,69
09:54:10,70
09:54:25,70
09:54:30,74
09:54:35,74
09:54:45,73
09:54:60,72
09:55:05,72
09:55:15,72
09:55:25,71
09:55:35,70
09:55:40,67
09:55:50,67
09:55:55,67
09:56:05,66
09:56:20,66
09:56:25,64
09:56:30,65
09:56:35,65
09:56:50,65
09:57:05,65
09:57:20,65
09:57:25,70
09:57:40,70
09:57:55,70
09:57:60,70
09:58:15,70
09:58:20,71
09:58:25,72
09:58:40,70
09:58:55,70
09:59:10,69
09:59:15,68
09:59:20,66
09:59:35,66
09:59:45,66
09:59:60,66
10:00:05,69
10:00:10,69
10:00:25,69
10:00:35,68
10:00:40,68
10:00:45,66
10:00:55,65
10:01:05,64
10:01:10,63
10:01:20,63
10:01:35,63
10:01:40,67
10:01:50,68
10:01:55,69
10:01:60,69
10:02:15,69
10:02:20,70
10:02:25,71
10:02:30,73
10:02:35,74
10:02:40,75
10:02:55,75
10:02:60,74
10:03:05,74
10:03:20,74
10:03:30,72
10:03:45,72
10:03:60,72
10:04:10,71
10:04:25,71
10:04:35,68
10:04:45,68
10:04:55,68
10:04:60,68
10:05:05,68
10:05:10,68
10:05:25,68
10:05:35,66
10:05:45,65
10:05:60,65
10:06:00,65
10:06:15,65
10:06:30,65
10:06:45,64
10:07:00,64
10:07:10,64
10:07:15,67
10:07:20,67
10:07:35,67
10:07:45,67
10:08:00,67
10:08:15,67
10:10:10,72
10:10:25,74
10:10:30,74
10:10:40,73
10:10:45,72
10:10:50,71
10:11:05,71
10:11:10,71
10:11:20,70
10:11:25,69
10:11:30,68
10:11:35,70
10:11:50,70
10:11:55,70
10:12:05,69
10:12:15,70
10:12:20,68
10:12:25,67
10:12:40,67
10:12:55,67
10:12:60,66
10:13:10,65
10:13:15,67
10:13:20,68
10:13:25,69
10:13:30,68
10:13:45,68
10:13:60,69
10:14:15,69
10:14:20,69
10:14:25,69
10:14:30,68
10:14:45,68
10:17:10,70
10:17:15,74
10:17:30,73
10:17:45,73
10:17:60,73
10:18:15,73
10:18:30,73
10:18:35,74
10:18:40,75
10:18:45,76
10:18:50,76
10:18:55,77
10:19:05,77
10:19:20,77
10:19:25,76
10:19:35,75
10:19:40,76
10:19:55,76
10:19:60,80
10:20:05,79
10:20:20,79
10:21:05,78
10:21:10,76
10:21:25,76
10:21:30,80
10:21:40,82
10:21:45,81
10:21:60,81
10:22:05,81
10:22:20,81
10:22:25,80
10:22:40,80
10:22:50,80
10:22:60,79
10:23:10,78
10:23:25,78
10:23:35,77
10:23:40,76
10:23:45,77
10:23:60,77
10:24:05,73
10:24:10,74
10:24:15,77
10:24:25,76
10:24:30,77
10:24:35,71
10:24:40,68
10:24:45,64
10:24:50,63
10:24:55,67
10:25:00,67
10:25:15,66
10:25:20,65
10:25:35,65
10:25:40,68
10:25:45,66
10:26:00,66
10:26:05,75
10:26:10,72
10:26:15,66
10:26:20,64
10:26:25,66
10:26:30,68
10:26:35,67
10:26:40,65
10:26:55,65
10:27:00,62
10:27:05,64
10:27:15,63
10:27:20,63
10:27:35,63
10:27:40,63
10:27:55,63
10:28:05,63
10:28:15,63
10:28:20,62
10:28:25,62
10:28:40,62
10:28:55,62
10:29:05,62
10:29:10,62
10:29:25,62
10:29:40,62
10:29:55,62
10:29:60,62
10:30:15,62
10:30:25,64
10:30:30,65
10:30:40,65
10:30:55,65
10:30:60,67
10:31:05,71
10:31:10,70
10:31:20,64
10:31:25,63
10:31:40,63
10:31:40,64
10:31:45,65
10:31:50,65
10:31:55,68
10:31:60,67
10:32:05,70
10:32:10,71
10:32:15,68
10:32:25,72
10:32:30,71
10:32:35,71
10:32:50,71
10:33:05,71
10:33:20,71
10:33:35,71
10:33:45,71
10:33:55,71
10:34:10,71
10:34:25,70
10:34:40,70
10:34:45,70
10:34:50,70
10:35:05,70
10:35:35,65
10:35:40,64
10:35:50,65
10:35:55,67
10:36:10,67
10:36:15,67
10:36:25,74
10:36:30,72
10:36:35,69
10:36:50,69
10:37:05,69
10:37:15,72
10:37:20,72
10:37:35,72
10:37:40,70
10:37:45,69
10:37:55,66
10:37:60,66
10:38:10,70
10:38:15,78
10:38:20,78
10:38:35,78
10:38:45,78
10:38:60,78
10:39:05,68
10:39:10,65
10:39:15,64
10:39:20,64
10:39:30,63
10:39:45,63
10:39:60,64
10:40:15,64
10:40:30,64
10:40:45,65
10:40:50,64
10:40:55,66
10:40:60,65
10:41:10,64
10:41:15,65
10:41:20,65
10:41:35,65
10:41:50,65
10:41:55,64
10:42:10,64
10:42:25,63
10:42:30,63
10:42:35,63
10:42:50,63
10:42:50,62
10:43:05,69
10:43:10,69
10:43:15,70
10:43:30,70
10:43:40,62
10:43:55,62
10:44:00,60
10:44:05,61
10:44:10,61
10:44:15,60
10:44:20,59
10:44:35,59
10:44:50,59
10:45:00,60
10:45:05,60
10:45:20,60
10:45:25,63
10:45:30,67
10:45:35,67
10:45:50,67
10:46:05,67
10:46:20,66
10:46:30,67
10:46:40,70
10:46:50,69
10:47:05,69
10:47:20,67
10:47:30,68
10:47:35,67
10:47:50,67
10:48:05,68
10:48:10,69
10:48:15,69
10:48:25,68
10:48:30,68
10:48:40,68
10:48:50,67
10:48:55,68
10:49:05,67
10:49:20,67
10:49:35,67
10:49:50,71
10:49:60,69
10:50:05,68
10:50:10,66
10:50:25,66
10:50:40,66
10:50:55,66
10:50:60,65
10:51:05,65
10:51:15,67
10:51:20,67
10:51:30,68
10:51:45,68
10:51:50,73
10:51:55,71
10:51:60,69
10:52:15,69
10:52:20,68
10:52:35,68
10:52:50,68
10:52:55,70
10:52:60,67
10:53:05,65
10:53:10,64
10:53:25,64
10:53:30,65
10:53:45,65
10:53:50,65
10:53:55,66
10:53:60,65
10:54:05,64
10:54:20,64
10:54:35,64
10:54:40,65
10:54:50,65
10:55:05,65
10:55:10,63
10:55:20,62
10:55:25,63
10:55:30,62
10:55:45,62
10:55:50,63
10:56:05,63
10:56:20,63
10:56:35,63
10:56:45,64
10:56:50,66
10:56:55,65
10:56:60,64
10:57:10,65
10:57:15,68
10:57:20,68
10:57:35,68
10:57:40,71
10:57:45,73
10:57:50,71
10:57:55,71
10:58:05,70
10:58:10,70
10:58:15,70
10:58:20,68
10:58:25,69
10:58:40,69
10:58:55,69
10:58:60,68
10:59:05,67
10:59:10,65
10:59:15,63
10:59:30,63
10:59:40,63
10:59:50,62
10:59:55,60
11:00:05,62
11:00:15,62
11:00:30,62
11:00:45,62
11:00:60,62
11:01:05,64
11:01:10,64
11:01:25,64
11:01:40,64
11:01:50,66
11:02:05,66
11:02:10,65
11:02:15,66
11:02:20,66
11:02:30,66
11:02:45,64
11:02:60,64
11:03:05,64
11:03:10,62
11:03:15,62
11:03:30,62
11:03:40,63
11:03:55,63
11:04:10,63
11:04:20,70
11:04:25,74
11:04:30,71
11:04:40,72
11:04:50,69
11:04:55,63
11:04:60,62
11:05:15,62
11:05:20,64
11:05:30,64
11:05:45,64
11:05:55,64
11:05:60,76
11:06:05,72
11:06:10,71
11:06:15,67
11:06:20,66
11:06:25,66
11:06:35,65
11:06:40,62
11:06:45,61
11:06:50,61
11:07:05,61
11:07:20,61
11:07:30,62
11:07:45,62
11:07:55,63
11:08:10,63
11:08:25,62
11:10:00,67
11:10:15,67
11:10:20,65
11:10:25,64
11:10:30,63
11:10:45,63
11:11:00,63
11:11:05,63
11:11:20,63
11:11:30,60
11:11:45,60
11:12:00,60
11:12:15,60
11:12:30,59
11:12:35,59
11:12:45,59
11:12:55,59
11:13:10,59
11:13:25,59
11:13:30,60
11:13:35,61
11:13:45,61
11:13:50,61
11:14:05,61
11:14:15,61
11:14:30,61
11:14:35,61
11:14:45,61
11:14:60,61
11:15:15,61
11:15:20,61
11:15:30,62
11:15:35,62
11:15:50,62
11:16:05,63
11:16:20,63
11:16:25,64
11:16:30,64
11:16:35,65
11:16:40,64
11:16:45,63
11:16:50,62
11:16:55,60
11:16:60,57
11:17:05,57
11:17:20,57
11:17:25,58
11:17:40,58
11:18:10,59
11:18:20,60
11:18:25,63
11:18:30,64
11:18:45,64
11:18:60,64
11:19:15,64
11:19:25,64
11:19:30,64
11:19:45,64
11:19:50,67
11:19:55,72
11:19:60,71
11:20:05,68
11:20:10,67
11:20:25,67
11:20:40,67
11:20:55,67
11:21:10,67
11:22:25,66
11:22:40,66
11:25:35,60
11:25:50,60
11:25:55,61
11:25:60,62
11:26:05,61
11:26:15,61
11:26:20,60
11:26:30,59
11:26:45,59
11:26:50,57
11:26:60,60
11:27:10,60
11:27:25,60
11:27:40,60
11:27:55,60
11:27:60,63
11:28:05,63
11:28:15,61
11:28:20,62
11:28:30,61
11:28:45,61
11:28:50,60
11:28:55,59
11:29:10,59
11:29:20,59
11:29:25,61
11:29:35,62
11:29:40,62
11:29:55,62
11:30:10,62
11:30:20,63
11:30:25,62
11:30:40,62
11:30:55,62
11:31:10,62
11:31:15,63
11:31:20,63
11:31:35,63
11:31:40,65
11:31:45,75
11:31:50,68
11:31:55,66
11:32:00,66
11:32:15,66
11:32:20,74
11:32:25,72
11:32:40,72
11:32:50,71
11:33:05,71
11:33:20,70
11:33:30,70
11:33:40,70
11:33:45,70
11:33:60,70
11:34:15,69
11:34:20,73
11:34:35,73
11:34:50,72
11:35:05,70
11:35:15,69
11:35:20,68
11:35:25,67
11:35:35,66
11:35:50,66
11:37:20,71
11:37:35,71
11:41:30,59
11:41:45,59
11:41:60,59
11:42:10,59
11:42:20,59
11:42:25,58
11:42:35,62
11:42:40,63
11:42:50,62
