,calorieslevel,caloriesmets,time,calories,steps,heartrate
643,0,13,74760,1.503059983253479,0,84
644,0,13,75000,1.503059983253479,0,93
645,0,13,75180,1.503059983253479,0,81
646,0,13,75240,1.503059983253479,0,81
647,0,13,75360,1.503059983253479,0,90
648,0,13,75540,1.503059983253479,0,92
649,0,13,75600,1.503059983253479,0,90
650,0,13,75720,1.503059983253479,0,94
651,0,13,75840,1.503059983253479,0,81
652,1,32,76140,3.6998400688171382,18,87
653,0,13,76200,1.503059983253479,0,78
654,0,12,76440,1.3874399662017822,0,77
655,0,13,76500,1.503059983253479,0,82
656,1,30,76560,3.468600034713745,22,73
657,1,26,76620,3.006119966506958,4,78
658,0,10,76680,1.1562000513076782,0,75
659,0,12,76740,1.3874399662017822,0,67
660,0,13,76800,1.503059983253479,0,87
661,1,28,76920,3.237360000610352,9,83
662,0,13,76980,1.503059983253479,0,85
663,1,28,77220,3.237360000610352,6,88
664,0,13,77280,1.503059983253479,0,80
665,1,28,77340,3.237360000610352,6,80
666,0,13,77400,1.503059983253479,0,84
667,1,28,77520,3.237360000610352,5,81
668,1,30,77700,3.468600034713745,10,81
669,0,13,77820,1.503059983253479,0,76
670,1,30,77940,3.468600034713745,17,79
671,1,30,78000,3.468600034713745,14,82
672,1,28,78120,3.237360000610352,7,80
673,0,13,78180,1.503059983253479,0,78
674,0,13,78420,1.503059983253479,0,87
675,1,28,78600,3.237360000610352,8,83
676,0,13,78660,1.503059983253479,0,79
677,0,13,78720,1.503059983253479,0,74
678,1,30,78960,3.468600034713745,13,78
679,0,13,79020,1.503059983253479,0,84
680,1,34,79140,3.931080102920532,27,95
681,1,46,79500,5.3185200691223145,32,102
682,0,13,79620,1.503059983253479,0,88
683,0,13,79680,1.503059983253479,0,84
684,0,13,79800,1.503059983253479,0,64
685,0,12,79980,1.3874399662017822,0,76
686,0,12,80100,1.3874399662017822,0,74
687,0,10,80160,1.1562000513076782,0,71
688,0,11,80280,1.2718199491500854,0,66
689,0,10,80340,1.1562000513076782,0,61
690,0,10,80400,1.1562000513076782,0,66
691,0,12,80580,1.3874399662017822,0,74
692,1,24,80760,2.7748799324035645,8,67
693,0,11,80820,1.2718199491500854,0,68
694,0,13,80940,1.503059983253479,0,68
695,0,13,81000,1.503059983253479,0,74
696,0,13,81060,1.503059983253479,0,72
697,0,13,81120,1.503059983253479,0,72
698,2,44,81180,5.087279796600342,70,71
699,2,58,81300,6.705959796905518,103,94
700,3,60,81360,6.93720006942749,104,104
701,2,58,81420,6.705959796905518,98,107
702,2,58,81480,6.705959796905518,100,98
703,2,56,81540,6.474720001220702,95,99
704,2,52,81600,6.012239933013916,83,92
705,2,56,81660,6.474720001220702,97,90
706,3,60,81720,6.93720006942749,102,100
707,2,58,81780,6.705959796905518,98,104
708,3,60,81840,6.93720006942749,98,104
709,2,58,81900,6.705959796905518,96,99
710,2,56,82020,6.474720001220702,98,97
711,3,60,82140,6.93720006942749,98,100
712,2,56,82260,6.474720001220702,93,97
713,2,58,82320,6.705959796905518,100,97
714,2,58,82380,6.705959796905518,99,100
715,3,62,82500,7.168439865112305,101,116
716,2,56,82560,6.474720001220702,97,109
717,2,58,82620,6.705959796905518,95,97
718,3,62,82680,7.168439865112305,91,115
719,3,64,82800,7.399680137634277,98,117
720,2,56,82860,6.474720001220702,92,100
721,2,58,82980,6.705959796905518,98,90
722,2,56,83160,6.474720001220702,99,96
723,2,58,83220,6.705959796905518,101,95
724,2,58,83280,6.705959796905518,101,95
725,2,58,83340,6.705959796905518,100,88
726,2,56,83400,6.474720001220702,99,94
727,2,56,83460,6.474720001220702,96,80
728,2,56,83520,6.474720001220702,96,89
729,2,56,83580,6.474720001220702,96,85
730,2,58,83640,6.705959796905518,100,84
731,2,58,83700,6.705959796905518,100,87
732,2,56,83820,6.474720001220702,99,90
733,2,56,83940,6.474720001220702,93,94
734,2,56,84000,6.474720001220702,97,100
735,2,56,84060,6.474720001220702,97,92
736,2,54,84120,6.243480205535889,89,85
737,2,50,84180,5.7810001373291025,81,88
738,2,58,84300,6.705959796905518,101,96
739,3,60,84360,6.93720006942749,99,85
740,1,38,84480,4.39355993270874,25,101
741,0,13,84540,1.503059983253479,0,90
742,1,44,85380,5.087279796600342,7,88
743,1,46,85440,5.3185200691223145,14,114
744,0,12,85500,1.3874399662017822,0,105
745,0,10,85560,1.1562000513076782,0,64
746,0,10,85680,1.1562000513076782,0,63
747,0,10,85740,1.1562000513076782,0,63
748,0,10,85800,1.1562000513076782,0,63
749,0,10,86280,1.1562000513076782,0,62
