,time,heartrate,steps,calorieslevel,caloriesmets,calories
882,01:13:15,50.0,,,,
883,01:13:20,51.0,,,,
884,01:13:25,,,,,
885,01:13:30,52.0,,,,
886,01:13:35,,,,,
887,01:13:40,,,,,
888,01:13:45,52.0,,,,
889,01:13:50,,,,,
890,01:13:55,,,,,
891,01:14:00,51.0,0.0,0.0,10.0,1.1562000513076782
892,01:14:05,,,,,
893,01:14:10,50.0,,,,
894,01:14:15,,,,,
895,01:14:20,,,,,
896,01:14:25,50.0,,,,
897,01:14:30,51.0,,,,
898,01:14:35,,,,,
899,01:14:40,51.0,,,,
900,01:14:45,,,,,
901,01:14:50,,,,,
902,01:14:55,51.0,,,,
903,01:15:00,,0.0,0.0,10.0,1.1562000513076782
904,01:15:05,,,,,
905,01:15:10,51.0,,,,
906,01:15:15,,,,,
907,01:15:20,,,,,
908,01:15:25,51.0,,,,
909,01:15:30,,,,,
910,01:15:35,,,,,
911,01:15:40,51.0,,,,
912,01:15:45,,,,,
913,01:15:50,,,,,
914,01:15:55,51.0,,,,
915,01:16:00,,0.0,0.0,10.0,1.1562000513076782
916,01:16:05,,,,,
917,01:16:10,51.0,,,,
918,01:16:15,,,,,
919,01:16:20,,,,,
920,01:16:25,51.0,,,,
921,01:16:30,,,,,
922,01:16:35,,,,,
923,01:16:40,51.0,,,,
924,01:16:45,,,,,
925,01:16:50,,,,,
926,01:16:55,51.0,,,,
927,01:17:00,,0.0,0.0,10.0,1.1562000513076782
928,01:17:05,,,,,
929,01:17:10,,,,,
930,01:17:15,50.0,,,,
931,01:17:20,51.0,,,,
932,01:17:25,,,,,
933,01:17:30,50.0,,,,
934,01:17:35,,,,,
935,01:17:40,,,,,
936,01:17:45,50.0,,,,
937,01:17:50,,,,,
938,01:17:55,,,,,
939,01:18:00,,0.0,0.0,10.0,1.1562000513076782
940,01:18:05,51.0,,,,
941,01:18:10,,,,,
942,01:18:15,50.0,,,,
943,01:18:20,,,,,
944,01:18:25,,,,,
945,01:18:30,50.0,,,,
946,01:18:35,,,,,
947,01:18:40,,,,,
948,01:18:45,51.0,,,,
949,01:18:50,50.0,,,,
950,01:18:55,,,,,
951,01:19:00,,0.0,0.0,10.0,1.1562000513076782
952,01:19:05,50.0,,,,
953,01:19:10,,,,,
954,01:19:15,,,,,
955,01:19:20,50.0,,,,
956,01:19:25,51.0,,,,
957,01:19:30,50.0,,,,
958,01:19:35,,,,,
959,01:19:40,,,,,
960,01:19:45,50.0,,,,
961,01:19:50,,,,,
962,01:19:55,,,,,
963,01:20:00,50.0,0.0,0.0,10.0,1.1562000513076782
964,01:20:05,,,,,
965,01:20:10,,,,,
966,01:20:15,50.0,,,,
967,01:20:20,,,,,
968,01:20:25,,,,,
969,01:20:30,51.0,,,,
970,01:20:35,,,,,
971,01:20:40,50.0,,,,
972,01:20:45,,,,,
973,01:20:50,49.0,,,,
974,01:20:55,,,,,
975,01:21:00,,0.0,0.0,10.0,1.1562000513076782
976,01:21:05,49.0,,,,
977,01:21:10,,,,,
978,01:21:15,,,,,
979,01:21:20,50.0,,,,
980,01:21:25,,,,,
981,01:21:30,51.0,,,,
982,01:21:35,52.0,,,,
983,01:21:40,51.0,,,,
984,01:21:45,,,,,
985,01:21:50,,,,,
986,01:21:55,51.0,,,,
987,01:22:00,,0.0,0.0,10.0,1.1562000513076782
988,01:22:05,50.0,,,,
989,01:22:10,,,,,
990,01:22:15,,,,,
991,01:22:20,50.0,,,,
992,01:22:25,,,,,
993,01:22:30,,,,,
994,01:22:35,50.0,,,,
995,01:22:40,,,,,
996,01:22:45,,,,,
997,01:22:50,50.0,,,,
998,01:22:55,,,,,
999,01:23:00,,0.0,0.0,10.0,1.1562000513076782
1000,01:23:05,50.0,,,,
1001,01:23:10,,,,,
1002,01:23:15,51.0,,,,
1003,01:23:20,52.0,,,,
1004,01:23:25,,,,,
1005,01:23:30,,,,,
1006,01:23:35,52.0,,,,
1007,01:23:40,51.0,,,,
1008,01:23:45,,,,,
1009,01:23:50,,,,,
1010,01:23:55,51.0,,,,
1011,01:24:00,,0.0,0.0,10.0,1.1562000513076782
1012,01:24:05,,,,,
1013,01:24:10,51.0,,,,
1014,01:24:15,50.0,,,,
1015,01:24:20,,,,,
1016,01:24:25,50.0,,,,
1017,01:24:30,,,,,
1018,01:24:35,,,,,
1019,01:24:40,50.0,,,,
1020,01:24:45,51.0,,,,
1021,01:24:50,52.0,,,,
1022,01:24:55,,,,,
1023,01:25:00,,0.0,0.0,10.0,1.1562000513076782
1024,01:25:05,52.0,,,,
1025,01:25:10,51.0,,,,
1026,01:25:15,,,,,
1027,01:25:20,50.0,,,,
1028,01:25:25,,,,,
1029,01:25:30,,,,,
1030,01:25:35,50.0,,,,
1031,01:25:40,51.0,,,,
1032,01:25:45,50.0,,,,
1033,01:25:50,,,,,
1034,01:25:55,,,,,
1035,01:26:00,,0.0,0.0,10.0,1.1562000513076782
1036,01:26:05,,,,,
1037,01:26:10,,,,,
1038,01:26:15,50.0,,,,
1039,01:26:20,,,,,
1040,01:26:25,,,,,
1041,01:26:30,50.0,,,,
1042,01:26:35,,,,,
1043,01:26:40,,,,,
1044,01:26:45,50.0,,,,
1045,01:26:50,,,,,
1046,01:26:55,51.0,,,,
1047,01:27:00,,0.0,0.0,10.0,1.1562000513076782
1048,01:27:05,,,,,
1049,01:27:10,51.0,,,,
1050,01:27:15,50.0,,,,
1051,01:27:20,,,,,
1052,01:27:25,,,,,
1053,01:27:30,50.0,,,,
1054,01:27:35,,,,,
1055,01:27:40,51.0,,,,
1056,01:27:45,,,,,
1057,01:27:50,,,,,
1058,01:27:55,51.0,,,,
1059,01:28:00,,0.0,0.0,10.0,1.1562000513076782
1060,01:28:05,51.0,,,,
1061,01:28:10,,,,,
1062,01:28:15,,,,,
1063,01:28:20,51.0,,,,
1064,01:28:25,,,,,
1065,01:28:30,,,,,
1066,01:28:35,51.0,,,,
1067,01:28:40,,,,,
1068,01:28:45,,,,,
1069,01:28:50,51.0,,,,
1070,01:28:55,,,,,
1071,01:29:00,,0.0,0.0,10.0,1.1562000513076782
1072,01:29:05,,,,,
1073,01:29:10,,,,,
1074,01:29:15,52.0,,,,
1075,01:29:15,51.0,,,,
1076,01:29:20,,,,,
1077,01:29:25,,,,,
1078,01:29:30,51.0,,,,
1079,01:29:35,,,,,
1080,01:29:40,,,,,
1081,01:29:45,51.0,,,,
1082,01:29:50,,,,,
1083,01:29:55,,,,,
1084,01:30:00,51.0,0.0,0.0,10.0,1.1562000513076782
1085,01:30:05,,,,,
1086,01:30:10,,,,,
1087,01:30:15,51.0,,,,
1088,01:30:20,,,,,
1089,01:30:25,,,,,
1090,01:30:30,51.0,,,,
1091,01:30:35,,,,,
1092,01:30:40,,,,,
1093,01:30:45,51.0,,,,
1094,01:30:50,,,,,
1095,01:30:55,51.0,,,,
1096,01:31:00,,0.0,0.0,10.0,1.1562000513076782
1097,01:31:05,,,,,
1098,01:31:10,51.0,,,,
1099,01:31:15,,,,,
1100,01:31:20,,,,,
1101,01:31:25,51.0,,,,
1102,01:31:30,52.0,,,,
1103,01:31:35,,,,,
1104,01:31:40,,,,,
1105,01:31:45,52.0,,,,
1106,01:31:50,,,,,
1107,01:31:55,,,,,
1108,01:32:00,51.0,0.0,0.0,10.0,1.1562000513076782
1109,01:32:05,,,,,
1110,01:32:10,,,,,
1111,01:32:15,51.0,,,,
1112,01:32:20,,,,,
1113,01:32:25,,,,,
1114,01:32:30,51.0,,,,
1115,01:32:35,52.0,,,,
1116,01:32:40,,,,,
1117,01:32:45,,,,,
1118,01:32:50,52.0,,,,
1119,01:32:55,,,,,
1120,01:33:00,53.0,0.0,0.0,10.0,1.1562000513076782
1121,01:33:05,,,,,
1122,01:33:10,52.0,,,,
1123,01:33:15,,,,,
1124,01:33:20,,,,,
1125,01:33:25,52.0,,,,
1126,01:33:30,51.0,,,,
1127,01:33:35,,,,,
1128,01:33:40,,,,,
1129,01:33:45,51.0,,,,
1130,01:33:50,,,,,
1131,01:33:55,,,,,
1132,01:34:00,51.0,0.0,0.0,11.0,1.2718199491500854
1133,01:34:05,,,,,
1134,01:34:10,,,,,
1135,01:34:15,52.0,,,,
1136,01:34:20,52.0,,,,
1137,01:34:25,51.0,,,,
1138,01:34:30,52.0,,,,
1139,01:34:35,51.0,,,,
1140,01:34:40,,,,,
1141,01:34:45,,,,,
1142,01:34:50,51.0,,,,
1143,01:34:55,,,,,
1144,01:35:00,,0.0,0.0,10.0,1.1562000513076782
1145,01:35:05,56.0,,,,
1146,01:35:10,,,,,
1147,01:35:15,,,,,
1148,01:35:20,55.0,,,,
1149,01:35:25,54.0,,,,
1150,01:35:30,52.0,,,,
1151,01:35:35,51.0,,,,
1152,01:35:40,50.0,,,,
1153,01:35:45,,,,,
1154,01:35:50,49.0,,,,
1155,01:35:55,,,,,
1156,01:36:00,,0.0,0.0,10.0,1.1562000513076782
1157,01:36:05,49.0,,,,
1158,01:36:10,,,,,
1159,01:36:15,,,,,
1160,01:36:20,49.0,,,,
1161,01:36:25,,,,,
1162,01:36:30,,,,,
1163,01:36:35,49.0,,,,
1164,01:36:40,,,,,
1165,01:36:45,,,,,
1166,01:36:50,49.0,,,,
1167,01:36:55,50.0,,,,
1168,01:37:00,,0.0,0.0,10.0,1.1562000513076782
1169,01:37:05,,,,,
1170,01:37:10,50.0,,,,
1171,01:37:15,,,,,
1172,01:37:20,49.0,,,,
1173,01:37:25,,,,,
1174,01:37:30,,,,,
1175,01:37:35,49.0,,,,
1176,01:37:40,,,,,
1177,01:37:45,48.0,,,,
1178,01:37:50,,,,,
1179,01:37:55,,,,,
1180,01:38:00,,0.0,0.0,11.0,1.2718199491500854
1181,01:38:05,,,,,
1182,01:38:10,,,,,
1183,01:38:15,48.0,,,,
1184,01:38:20,,,,,
1185,01:38:25,,,,,
1186,01:38:30,,,,,
1187,01:38:35,56.0,,,,
1188,01:38:40,56.0,,,,
1189,01:38:45,55.0,,,,
1190,01:38:50,54.0,,,,
1191,01:38:55,53.0,,,,
1192,01:39:00,51.0,0.0,0.0,10.0,1.1562000513076782
1193,01:39:05,50.0,,,,
1194,01:39:10,49.0,,,,
1195,01:39:15,,,,,
1196,01:39:20,50.0,,,,
1197,01:39:25,53.0,,,,
1198,01:39:30,51.0,,,,
1199,01:39:35,50.0,,,,
1200,01:39:40,,,,,
1201,01:39:45,49.0,,,,
1202,01:39:50,48.0,,,,
1203,01:39:55,,,,,
1204,01:40:00,,0.0,0.0,10.0,1.1562000513076782
1205,01:40:05,48.0,,,,
1206,01:40:10,,,,,
1207,01:40:15,,,,,
1208,01:40:20,48.0,,,,
1209,01:40:25,,,,,
1210,01:40:30,,,,,
1211,01:40:35,48.0,,,,
1212,01:40:40,49.0,,,,
1213,01:40:45,,,,,
1214,01:40:50,,,,,
1215,01:40:55,49.0,,,,
1216,01:41:00,,0.0,0.0,10.0,1.1562000513076782
1217,01:41:05,,,,,
1218,01:41:10,49.0,,,,
1219,01:41:15,,,,,
1220,01:41:20,,,,,
1221,01:41:25,49.0,,,,
1222,01:41:30,,,,,
1223,01:41:35,,,,,
1224,01:41:40,49.0,,,,
1225,01:41:45,50.0,,,,
1226,01:41:50,,,,,
1227,01:41:55,,,,,
1228,01:42:00,50.0,0.0,0.0,10.0,1.1562000513076782
1229,01:42:05,,,,,
1230,01:42:10,,,,,
1231,01:42:15,49.0,,,,
1232,01:42:20,,,,,
1233,01:42:25,48.0,,,,
1234,01:42:30,,,,,
1235,01:42:35,48.0,,,,
1236,01:42:40,,,,,
1237,01:42:45,,,,,
1238,01:42:50,49.0,,,,
1239,01:42:55,,,,,
1240,01:43:00,,0.0,0.0,10.0,1.1562000513076782
1241,01:43:05,49.0,,,,
1242,01:43:10,,,,,
1243,01:43:15,,,,,
1244,01:43:20,49.0,,,,
1245,01:43:25,,,,,
1246,01:43:30,,,,,
1247,01:43:35,49.0,,,,
1248,01:43:40,,,,,
1249,01:43:45,,,,,
1250,01:43:50,49.0,,,,
1251,01:43:55,,,,,
1252,01:44:00,,0.0,0.0,10.0,1.1562000513076782
1253,01:44:05,49.0,,,,
1254,01:44:10,,,,,
1255,01:44:15,,,,,
1256,01:44:20,49.0,,,,
1257,01:44:25,,,,,
1258,01:44:30,,,,,
1259,01:44:35,49.0,,,,
1260,01:44:40,,,,,
1261,01:44:45,,,,,
1262,01:44:50,48.0,,,,
1263,01:44:55,,,,,
1264,01:45:00,,0.0,0.0,10.0,1.1562000513076782
1265,01:45:05,49.0,,,,
1266,01:45:10,50.0,,,,
1267,01:45:15,49.0,,,,
1268,01:45:20,48.0,,,,
1269,01:45:25,,,,,
1270,01:45:30,,,,,
1271,01:45:35,48.0,,,,
1272,01:45:40,,,,,
1273,01:45:45,49.0,,,,
1274,01:45:50,,,,,
1275,01:45:55,,,,,
1276,01:46:00,,0.0,0.0,10.0,1.1562000513076782
1277,01:46:05,,,,,
1278,01:46:10,,,,,
1279,01:46:15,49.0,,,,
1280,01:46:20,,,,,
1281,01:46:25,,,,,
1282,01:46:30,49.0,,,,
1283,01:46:35,,,,,
1284,01:46:40,,,,,
1285,01:46:45,49.0,,,,
1286,01:46:50,,,,,
1287,01:46:55,,,,,
1288,01:47:00,,0.0,0.0,10.0,1.1562000513076782
1289,01:47:05,,,,,
1290,01:47:10,,,,,
1291,01:47:15,49.0,,,,
1292,01:47:20,,,,,
1293,01:47:25,,,,,
1294,01:47:30,49.0,,,,
1295,01:47:35,,,,,
1296,01:47:40,48.0,,,,
1297,01:47:45,48.0,,,,
1298,01:47:50,49.0,,,,
1299,01:47:55,,,,,
1300,01:48:00,,0.0,0.0,10.0,1.1562000513076782
1301,01:48:05,49.0,,,,
1302,01:48:10,,,,,
1303,01:48:15,49.0,,,,
1304,01:48:20,,,,,
1305,01:48:25,,,,,
1306,01:48:30,49.0,,,,
1307,01:48:35,,,,,
1308,01:48:40,,,,,
1309,01:48:45,49.0,,,,
1310,01:48:50,,,,,
1311,01:48:55,,,,,
1312,01:49:00,49.0,0.0,0.0,10.0,1.1562000513076782
1313,01:49:05,,,,,
1314,01:49:10,,,,,
1315,01:49:15,49.0,,,,
1316,01:49:20,,,,,
1317,01:49:25,,,,,
1318,01:49:30,49.0,,,,
1319,01:49:35,,,,,
1320,01:49:40,,,,,
1321,01:49:45,49.0,,,,
1322,01:49:50,,,,,
1323,01:49:55,,,,,
1324,01:50:00,49.0,0.0,0.0,10.0,1.1562000513076782
1325,01:50:05,,,,,
1326,01:50:10,,,,,
1327,01:50:15,49.0,,,,
1328,01:50:20,48.0,,,,
1329,01:50:25,47.0,,,,
1330,01:50:30,,,,,
1331,01:50:35,48.0,,,,
1332,01:50:40,,,,,
1333,01:50:45,,,,,
1334,01:50:50,48.0,,,,
1335,01:50:55,,,,,
1336,01:51:00,,0.0,0.0,10.0,1.1562000513076782
1337,01:51:05,48.0,,,,
1338,01:51:10,,,,,
1339,01:51:15,,,,,
1340,01:51:20,48.0,,,,
1341,01:51:25,,,,,
1342,01:51:30,,,,,
1343,01:51:35,49.0,,,,
1344,01:51:40,,,,,
1345,01:51:45,,,,,
1346,01:51:50,49.0,,,,
1347,01:51:55,,,,,
1348,01:52:00,,0.0,0.0,10.0,1.1562000513076782
1349,01:52:05,49.0,,,,
1350,01:52:10,,,,,
1351,01:52:15,,,,,
1352,01:52:20,49.0,,,,
1353,01:52:25,50.0,,,,
1354,01:52:30,,,,,
1355,01:52:35,49.0,,,,
1356,01:52:40,,,,,
1357,01:52:45,50.0,,,,
1358,01:52:50,,,,,
1359,01:52:55,50.0,,,,
1360,01:53:00,,0.0,0.0,10.0,1.1562000513076782
1361,01:53:05,,,,,
1362,01:53:10,50.0,,,,
1363,01:53:15,49.0,,,,
1364,01:53:20,,,,,
1365,01:53:25,,,,,
1366,01:53:30,49.0,,,,
1367,01:53:35,50.0,,,,
1368,01:53:40,,,,,
1369,01:53:45,,,,,
1370,01:53:50,50.0,,,,
1371,01:53:55,,,,,
1372,01:54:00,,0.0,0.0,10.0,1.1562000513076782
1373,01:54:05,50.0,,,,
1374,01:54:10,,,,,
1375,01:54:15,,,,,
1376,01:54:20,50.0,,,,
1377,01:54:25,,,,,
1378,01:54:30,,,,,
1379,01:54:35,50.0,,,,
1380,01:54:40,,,,,
1381,01:54:45,,,,,
1382,01:54:50,50.0,,,,
1383,01:54:55,,,,,
1384,01:55:00,,0.0,0.0,10.0,1.1562000513076782
1385,01:55:05,,,,,
1386,01:55:10,,,,,
1387,01:55:15,49.0,,,,
1388,01:55:20,,,,,
1389,01:55:25,,,,,
1390,01:55:30,49.0,,,,
1391,01:55:35,,,,,
1392,01:55:40,,,,,
1393,01:55:45,49.0,,,,
1394,01:55:50,,,,,
1395,01:55:55,,,,,
1396,01:56:00,,0.0,0.0,10.0,1.1562000513076782
1397,01:56:05,,,,,
1398,01:56:10,,,,,
1399,01:56:15,49.0,,,,
1400,01:56:20,,,,,
1401,01:56:25,,,,,
1402,01:56:30,49.0,,,,
1403,01:56:35,,,,,
1404,01:56:40,,,,,
1405,01:56:45,,,,,
1406,01:56:50,,,,,
1407,01:56:55,,,,,
1408,01:57:00,,0.0,0.0,10.0,1.1562000513076782
1409,01:57:05,,,,,
1410,01:57:10,,,,,
1411,01:57:15,,,,,
1412,01:57:20,,,,,
1413,01:57:25,,,,,
1414,01:57:30,,,,,
1415,01:57:35,,,,,
1416,01:57:40,,,,,
1417,01:57:45,,,,,
1418,01:57:50,,,,,
1419,01:57:55,,,,,
1420,01:58:00,,0.0,0.0,10.0,1.1562000513076782
1421,01:58:05,,,,,
1422,01:58:10,,,,,
1423,01:58:15,,,,,
1424,01:58:20,,,,,
1425,01:58:25,48.0,,,,
1426,01:58:30,49.0,,,,
1427,01:58:35,,,,,
1428,01:58:40,,,,,
1429,01:58:45,50.0,,,,
1430,01:58:50,,,,,
1431,01:58:55,,,,,
1432,01:59:00,,0.0,0.0,10.0,1.1562000513076782
1433,01:59:05,49.0,,,,
1434,01:59:10,,,,,
1435,01:59:15,50.0,,,,
1436,01:59:20,,,,,
1437,01:59:25,,,,,
1438,01:59:30,50.0,,,,
1439,01:59:35,,,,,
1440,01:59:40,,,,,
1441,01:59:45,50.0,,,,
1442,01:59:50,,,,,
1443,01:59:55,,,,,
1444,02:00:00,,0.0,0.0,10.0,1.1562000513076782
1445,02:00:05,51.0,,,,
1446,02:00:10,,,,,
1447,02:00:15,,,,,
1448,02:00:20,51.0,,,,
1449,02:00:25,,,,,
1450,02:00:30,50.0,,,,
1451,02:00:35,,,,,
1452,02:00:40,,,,,
1453,02:00:45,50.0,,,,
1454,02:00:50,,,,,
1455,02:00:55,51.0,,,,
1456,02:01:00,,0.0,0.0,10.0,1.1562000513076782
1457,02:01:05,,,,,
1458,02:01:10,51.0,,,,
1459,02:01:15,,,,,
1460,02:01:20,50.0,,,,
1461,02:01:25,,,,,
1462,02:01:30,,,,,
1463,02:01:35,50.0,,,,
1464,02:01:40,,,,,
1465,02:01:45,,,,,
1466,02:01:50,50.0,,,,
1467,02:01:55,,,,,
1468,02:02:00,,0.0,0.0,10.0,1.1562000513076782
1469,02:02:05,50.0,,,,
1470,02:02:10,51.0,,,,
1471,02:02:15,,,,,
1472,02:02:20,,,,,
1473,02:02:25,51.0,,,,
1474,02:02:30,52.0,,,,
1475,02:02:35,53.0,,,,
1476,02:02:40,,,,,
1477,02:02:45,,,,,
1478,02:02:50,53.0,,,,
1479,02:02:55,,,,,
1480,02:03:00,,0.0,0.0,10.0,1.1562000513076782
1481,02:03:05,53.0,,,,
1482,02:03:10,,,,,
1483,02:03:15,52.0,,,,
1484,02:03:20,52.0,,,,
1485,02:03:25,,,,,
1486,02:03:30,,,,,
1487,02:03:35,52.0,,,,
1488,02:03:40,,,,,
1489,02:03:45,51.0,,,,
1490,02:03:50,,,,,
1491,02:03:55,,,,,
1492,02:04:00,,0.0,0.0,10.0,1.1562000513076782
1493,02:04:05,50.0,,,,
1494,02:04:10,,,,,
1495,02:04:15,52.0,,,,
1496,02:04:20,51.0,,,,
1497,02:04:25,52.0,,,,
1498,02:04:30,,,,,
1499,02:04:35,51.0,,,,
1500,02:04:40,,,,,
1501,02:04:45,,,,,
1502,02:04:50,51.0,,,,
1503,02:04:55,,,,,
1504,02:05:00,,0.0,0.0,10.0,1.1562000513076782
1505,02:05:05,51.0,,,,
1506,02:05:10,,,,,
1507,02:05:15,,,,,
1508,02:05:20,51.0,,,,
1509,02:05:25,50.0,,,,
1510,02:05:30,,,,,
1511,02:05:35,,,,,
1512,02:05:40,50.0,,,,
1513,02:05:45,,,,,
1514,02:05:50,51.0,,,,
1515,02:05:55,,,,,
1516,02:06:00,,0.0,0.0,10.0,1.1562000513076782
1517,02:06:05,51.0,,,,
1518,02:06:10,52.0,,,,
1519,02:06:15,,,,,
1520,02:06:20,51.0,,,,
1521,02:06:25,,,,,
1522,02:06:30,,,,,
1523,02:06:35,51.0,,,,
1524,02:06:40,,,,,
1525,02:06:45,50.0,,,,
1526,02:06:50,,,,,
1527,02:06:55,51.0,,,,
1528,02:07:00,,0.0,0.0,10.0,1.1562000513076782
1529,02:07:05,,,,,
1530,02:07:10,51.0,,,,
1531,02:07:15,,,,,
1532,02:07:20,52.0,,,,
1533,02:07:25,,,,,
1534,02:07:30,,,,,
1535,02:07:35,52.0,,,,
1536,02:07:40,,,,,
1537,02:07:45,,,,,
1538,02:07:50,52.0,,,,
1539,02:07:55,,,,,
1540,02:08:00,,0.0,0.0,10.0,1.1562000513076782
1541,02:08:05,,,,,
1542,02:08:10,52.0,,,,
1543,02:08:15,51.0,,,,
1544,02:08:20,,,,,
1545,02:08:25,52.0,,,,
1546,02:08:30,51.0,,,,
1547,02:08:35,,,,,
1548,02:08:40,,,,,
1549,02:08:45,51.0,,,,
1550,02:08:50,,,,,
1551,02:08:55,,,,,
1552,02:09:00,,0.0,0.0,10.0,1.1562000513076782
1553,02:09:05,52.0,,,,
1554,02:09:10,,,,,
1555,02:09:15,51.0,,,,
1556,02:09:20,,,,,
1557,02:09:25,,,,,
1558,02:09:30,51.0,,,,
1559,02:09:35,,,,,
1560,02:09:40,51.0,,,,
1561,02:09:45,,,,,
1562,02:09:50,,,,,
1563,02:09:55,51.0,,,,
1564,02:10:00,,0.0,0.0,10.0,1.1562000513076782
1565,02:10:05,,,,,
1566,02:10:10,51.0,,,,
1567,02:10:15,52.0,,,,
1568,02:10:20,,,,,
1569,02:10:25,,,,,
1570,02:10:30,52.0,,,,
1571,02:10:35,51.0,,,,
1572,02:10:40,,,,,
1573,02:10:45,,,,,
1574,02:10:50,51.0,,,,
1575,02:10:55,50.0,,,,
1576,02:11:00,,0.0,0.0,10.0,1.1562000513076782
1577,02:11:05,51.0,,,,
1578,02:11:10,,,,,
1579,02:11:15,,,,,
1580,02:11:20,51.0,,,,
1581,02:11:25,,,,,
1582,02:11:30,52.0,,,,
1583,02:11:35,53.0,,,,
1584,02:11:40,,,,,
1585,02:11:45,52.0,,,,
1586,02:11:50,,,,,
1587,02:11:55,,,,,
1588,02:12:00,,0.0,0.0,10.0,1.1562000513076782
1589,02:12:05,52.0,,,,
1590,02:12:10,52.0,,,,
1591,02:12:15,52.0,,,,
1592,02:12:20,,,,,
1593,02:12:25,,,,,
1594,02:12:30,51.0,,,,
1595,02:12:35,,,,,
1596,02:12:40,,,,,
1597,02:12:45,51.0,,,,
1598,02:12:50,52.0,,,,
1599,02:12:55,,,,,
1600,02:13:00,,0.0,0.0,10.0,1.1562000513076782
1601,02:13:05,51.0,,,,
1602,02:13:10,52.0,,,,
1603,02:13:15,51.0,,,,
1604,02:13:20,,,,,
1605,02:13:25,52.0,,,,
1606,02:13:30,,,,,
1607,02:13:35,,,,,
1608,02:13:40,52.0,,,,
1609,02:13:45,,,,,
1610,02:13:50,,,,,
1611,02:13:55,52.0,,,,
1612,02:14:00,,0.0,0.0,11.0,1.2718199491500854
1613,02:14:05,53.0,,,,
1614,02:14:10,52.0,,,,
1615,02:14:15,,,,,
1616,02:14:20,,,,,
1617,02:14:25,52.0,,,,
1618,02:14:30,52.0,,,,
1619,02:14:35,,,,,
1620,02:14:40,53.0,,,,
1621,02:14:45,,,,,
1622,02:14:50,69.0,,,,
1623,02:14:55,74.0,,,,
1624,02:15:00,,0.0,0.0,10.0,1.1562000513076782
1625,02:15:05,65.0,,,,
1626,02:15:10,64.0,,,,
1627,02:15:15,59.0,,,,
1628,02:15:20,59.0,,,,
1629,02:15:25,57.0,,,,
1630,02:15:30,58.0,,,,
1631,02:15:35,,,,,
1632,02:15:40,56.0,,,,
1633,02:15:45,55.0,,,,
1634,02:15:50,54.0,,,,
1635,02:15:55,53.0,,,,
1636,02:16:00,,0.0,0.0,10.0,1.1562000513076782
1637,02:16:05,,,,,
1638,02:16:10,53.0,,,,
1639,02:16:15,52.0,,,,
1640,02:16:20,,,,,
1641,02:16:25,51.0,,,,
1642,02:16:30,,,,,
1643,02:16:35,,,,,
1644,02:16:40,51.0,,,,
1645,02:16:45,,,,,
1646,02:16:50,53.0,,,,
1647,02:16:55,54.0,,,,
1648,02:17:00,,0.0,0.0,10.0,1.1562000513076782
1649,02:17:05,53.0,,,,
1650,02:17:10,54.0,,,,
1651,02:17:15,53.0,,,,
1652,02:17:20,,,,,
1653,02:17:25,,,,,
1654,02:17:30,53.0,,,,
1655,02:17:35,,,,,
1656,02:17:40,,,,,
1657,02:17:45,53.0,,,,
1658,02:17:50,54.0,,,,
1659,02:17:55,,,,,
1660,02:18:00,,0.0,0.0,10.0,1.1562000513076782
1661,02:18:05,54.0,,,,
1662,02:18:10,,,,,
1663,02:18:15,,,,,
1664,02:18:20,53.0,,,,
1665,02:18:25,52.0,,,,
1666,02:18:30,54.0,,,,
1667,02:18:35,,,,,
1668,02:18:40,,,,,
1669,02:18:45,54.0,,,,
1670,02:18:50,,,,,
1671,02:18:55,,,,,
1672,02:19:00,53.0,0.0,0.0,10.0,1.1562000513076782
1673,02:19:05,54.0,,,,
1674,02:19:10,,,,,
1675,02:19:15,55.0,,,,
1676,02:19:20,,,,,
1677,02:19:25,54.0,,,,
1678,02:19:30,,,,,
1679,02:19:35,54.0,,,,
1680,02:19:40,,,,,
1681,02:19:45,53.0,,,,
1682,02:19:50,54.0,,,,
1683,02:19:55,55.0,,,,
1684,02:20:00,,0.0,0.0,10.0,1.1562000513076782
1685,02:20:05,54.0,,,,
1686,02:20:10,,,,,
1687,02:20:15,55.0,,,,
1688,02:20:20,,,,,
1689,02:20:25,54.0,,,,
1690,02:20:30,55.0,,,,
1691,02:20:35,54.0,,,,
1692,02:20:40,,,,,
1693,02:20:45,53.0,,,,
1694,02:20:50,,,,,
1695,02:20:55,54.0,,,,
1696,02:21:00,,0.0,0.0,10.0,1.1562000513076782
1697,02:21:05,,,,,
1698,02:21:10,55.0,,,,
1699,02:21:15,56.0,,,,
1700,02:21:20,,,,,
1701,02:21:25,,,,,
1702,02:21:30,56.0,,,,
1703,02:21:35,57.0,,,,
1704,02:21:40,56.0,,,,
1705,02:21:45,54.0,,,,
1706,02:21:50,,,,,
1707,02:21:55,,,,,
1708,02:22:00,,0.0,0.0,10.0,1.1562000513076782
1709,02:22:05,55.0,,,,
1710,02:22:10,56.0,,,,
1711,02:22:15,57.0,,,,
1712,02:22:20,,,,,
1713,02:22:25,,,,,
1714,02:22:30,57.0,,,,
1715,02:22:35,63.0,,,,
1716,02:22:40,59.0,,,,
1717,02:22:45,56.0,,,,
1718,02:22:50,55.0,,,,
1719,02:22:55,54.0,,,,
1720,02:23:00,,0.0,0.0,10.0,1.1562000513076782
1721,02:23:05,,,,,
1722,02:23:10,54.0,,,,
1723,02:23:15,53.0,,,,
1724,02:23:20,54.0,,,,
1725,02:23:25,,,,,
